timestamp,x,y,z,qx,qy,qz,qw
1773302629.117532,20.586605300901,-7.481438e-06,-2.26285238266,0.0,0.0,2.0400606032052234e-07,0.9999999999999792
1773302629.167532,21.093446960447,-7.269623e-06,-2.397378015518,0.0,0.0,2.1395762381355066e-07,0.9999999999999771
1773302629.217532,21.593176116941,-7.050711e-06,-2.48409705162,0.0,0.0,2.240048303361757e-07,0.9999999999999749
1773302629.267532,22.09278701782,-6.821909e-06,-2.769658327103,0.0,0.0,2.3401060664267954e-07,0.9999999999999726
1773302629.317532,22.592397918699,-6.583054e-06,-2.854447364807,0.0,0.0,2.4411965090250534e-07,0.9999999999999702
1773302629.367532,23.088440170286,-6.335792e-06,-2.938146829605,0.0,0.0,2.5443197701181966e-07,0.9999999999999676
1773302629.417532,23.588051071165,-6.076402e-06,-3.022139787674,0.0,0.0,2.6487312379926544e-07,0.9999999999999649
1773302629.467532,24.087661972044,-5.806458e-06,-3.105937004089,0.0,0.0,2.75517407162138e-07,0.999999999999962
1773302629.517532,24.587272872922,-5.525796e-06,-3.189610481262,0.0,0.0,2.8628845225293987e-07,0.999999999999959
1773302629.567532,25.083315124509,-5.23637e-06,-3.272608280182,0.0,0.0,2.9722568899782953e-07,0.9999999999999558
1773302629.617532,25.579357376096,-4.93605e-06,-3.355557203293,0.0,0.0,3.0832725155303415e-07,0.9999999999999525
1773302629.667532,26.078968276975,-4.622396e-06,-3.439070463181,0.0,0.0,3.195942076504977e-07,0.9999999999999489
1773302629.717532,26.578579177854,-4.297359e-06,-3.522560596466,0.0,0.0,3.310686370312644e-07,0.9999999999999452
1773302629.767532,27.078190078733,-3.960774e-06,-3.606040477753,0.0,0.0,3.427081949147411e-07,0.9999999999999413
1773302629.817532,27.577800979612,-3.612476e-06,-3.689520359039,0.0,0.0,3.5451588363734186e-07,0.9999999999999372
1773302629.867532,28.077411880491,-3.252294e-06,-3.773000240326,0.0,0.0,3.66449399669215e-07,0.9999999999999328
1773302629.917532,28.573454132078,-2.882763e-06,-3.855883836746,0.0,0.0,3.785916803118749e-07,0.9999999999999283
1773302629.967532,29.073065032957,-2.498402e-06,-3.939336299896,0.0,0.0,3.904622563382453e-07,0.9999999999999237
1773302630.017532,29.573728790281,-2.101624e-06,-4.023015499115,0.0,0.0,3.9489445226171456e-07,0.9999999999999221
1773302630.067532,30.068327178953,-1.712355e-06,-4.103509426117,0.0,0.0,3.879682005016319e-07,0.9999999999999247
1773302630.117532,30.569765319822,-1.328763e-06,-4.18177652359,0.0,0.0,3.750339780408421e-07,0.9999999999999297
1773302630.167532,31.077978363035,-9.55048e-07,-4.25525188446,0.0,0.0,3.642689107699756e-07,0.9999999999999336
1773302630.217532,31.579210510252,-5.93344e-07,-4.323422431946,0.0,0.0,3.604284230192618e-07,0.999999999999935
1773302630.267532,32.080431213377,-2.32423e-07,-4.389339447021,0.0,0.0,3.613678295507247e-07,0.9999999999999347
1773302630.317532,32.589723815916,1.3699e-07,-4.455070495605,0.0,0.0,3.6499590839687367e-07,0.9999999999999334
1773302630.367532,33.103868713377,5.14678e-07,-4.510952949524,0.0,0.0,3.787356554140742e-07,0.9999999999999283
1773302630.417532,33.608553161619,9.08724e-07,-4.52467918396,0.0,0.0,4.715172487275776e-07,0.9999999999998889
1773302630.467532,34.105180969236,1.45895e-06,-4.588322639465,0.0,0.0,1.13480338035135e-06,0.9999999999993561
1773302630.517532,34.605127563475,3.170556e-06,-4.615157604218,0.0,0.0,1.4938811881899331e-06,0.9999999999988841
1773302630.567532,35.113096466063,4.470362e-06,-4.646970748901,0.0,0.0,1.039271781241441e-06,0.99999999999946
1773302630.617532,35.620580902098,5.28122e-06,-4.652386665344,0.0,0.0,7.711149985283962e-07,0.9999999999997027
1773302630.667532,36.121942749022,6.026235e-06,-4.652896881104,0.0,0.0,7.402096246540999e-07,0.999999999999726
1773302630.717532,36.630373229979,6.776136e-06,-4.652528762817,0.0,0.0,7.433435911610977e-07,0.9999999999997237
1773302630.767532,37.141439666747,7.541908e-06,-4.652000904083,0.0,0.0,7.505437081529059e-07,0.9999999999997183
1773302630.817532,37.643419494627,8.296807e-06,-4.652893543243,0.0,0.0,7.460657915930469e-07,0.9999999999997217
1773302630.867532,38.152631988524,9.05074e-06,-4.653308391571,0.0,0.0,7.409306740128867e-07,0.9999999999997256
1773302630.917532,38.656862487792,9.798589e-06,-4.653155326843,0.0,0.0,7.470415091427813e-07,0.999999999999721
1773302630.967532,39.167280426024,1.0566709e-05,-4.652791500092,0.0,0.0,7.605673974410349e-07,0.9999999999997108
1773302631.017532,39.671163787841,1.1341478e-05,-4.652371883392,0.0,0.0,7.785498816675756e-07,0.9999999999996969
1773302631.067532,40.174116363524,1.2134453e-05,-4.651906490326,0.0,0.0,7.989631994669527e-07,0.9999999999996808
1773302631.117532,40.678888549803,1.2951748e-05,-4.65144109726,0.0,0.0,8.136012330539605e-07,0.999999999999669
1773302631.167532,41.188848724364,1.3785628e-05,-4.650971889496,0.0,0.0,8.054202948277485e-07,0.9999999999996757
1773302631.217532,41.699438323974,1.4595691e-05,-4.650502681732,0.0,0.0,7.632375004456072e-07,0.9999999999997088
1773302631.267532,42.210405578612,1.5345009e-05,-4.650033473969,0.0,0.0,6.853866315514436e-07,0.9999999999997651
1773302631.317532,42.721464385985,1.5996657e-05,-4.649564266205,0.0,0.0,5.714701253607973e-07,0.9999999999998367
1773302631.367532,43.232900848388,1.651366e-05,-4.649095058441,0.0,0.0,4.202813967532731e-07,0.9999999999999117
1773302631.417532,43.74849533081,1.6859941e-05,-4.64862203598,0.0,0.0,2.479511462467328e-07,0.9999999999999692
1773302631.467532,44.259931793212,1.7022967e-05,-4.648152828217,0.0,0.0,9.968491444774158e-08,0.999999999999995
1773302631.517532,44.771368255614,1.7063871e-05,-4.647683620453,0.0,0.0,4.454198798054728e-08,0.999999999999999
1773302631.567532,45.286962738036,1.7114459e-05,-4.647210597992,0.0,0.0,1.3038239078811359e-06,0.99999999999915
1773302631.617532,45.798399200439,1.9742006e-05,-4.646741390228,0.0,0.0,3.5045713953815034e-05,0.999999999385899
1773302631.667532,46.309835662845,8.8809083e-05,-4.646272182465,0.0,0.0,0.0001830466194762546,0.9999999832469674
1773302631.717532,46.825430145285,0.00039573111,-4.645799160004,0.0,0.0,0.000521708104718836,0.9999998639103175
1773302631.767532,47.336866607733,0.001160430256,-4.64532995224,0.0,0.0,0.001132254702538173,0.9999993589994388
1773302631.817532,47.848303070228,0.002712040923,-4.644860744476,0.0,0.0,0.002089895948349734,0.999997816165078
1773302631.867532,48.359739532793,0.00543585423,-4.644391536713,0.0,0.0,0.003386893046063184,0.999994264461299
1773302631.917532,48.871175995446,0.00964088254,-4.643922328949,0.0,0.0,0.00493993791150722,0.9999877984322761
1773302631.967532,49.386770478222,0.015583163878,-4.643449306488,0.0,0.0,0.0066466229875726856,0.9999779109574677
1773302632.017532,49.898206941084,0.023294362308,-4.642980098724,0.0,0.0,0.008503952671015343,0.9999638407407385
1773302632.067532,50.409643404064,0.032981977185,-4.642510890961,0.0,0.0,0.010624720844774943,0.9999435560605261
1773302632.117532,50.925237887209,0.045121892676,-4.6420378685,0.0,0.0,0.013162049083600937,0.9999133764801433
1773302632.167532,51.436426395177,0.060018139545,-4.641568660736,0.0,0.0,0.016163451806851744,0.9998693628798152
1773302632.217532,51.947393650898,0.078177979147,-4.641099452972,0.0,0.0,0.019505606838737203,0.9998097475529295
1773302632.267532,52.462515112164,0.10006996706,-4.640626430511,0.0,0.0,0.02303987099037435,0.9997345469397099
1773302632.317532,52.97332596573,0.125490356485,-4.640157222748,0.0,0.0,0.02663861228568411,0.9996451292011046
1773302632.367532,53.483824014336,0.15454046763,-4.639688014984,0.0,0.0,0.030047127499287955,0.9995484831307792
1773302632.417532,53.998472453782,0.187179344387,-4.639214992523,0.0,0.0,0.033080992183435305,0.9994526741953115
1773302632.467532,54.508527997876,0.222448440281,-4.63874578476,0.0,0.0,0.035746557886072255,0.999360887567298
1773302632.517532,55.018556839241,0.260248483505,-4.638276576996,0.0,0.0,0.038106650786820295,0.9992736778109446
1773302632.567532,55.528471239824,0.300351471395,-4.637807369232,0.0,0.0,0.04030850098056968,0.9991872821191728
1773302632.617532,56.042173634943,0.342971145976,-4.637334346771,0.0,0.0,0.04238990691196183,0.9991011439248757
1773302632.667532,56.551733268935,0.387338071361,-4.636865139008,0.0,0.0,0.044412654806530116,0.9990132712296849
1773302632.717532,57.061022059542,0.4337394523,-4.636395931244,0.0,0.0,0.046406471424043194,0.9989226393520018
1773302632.767532,57.574251432569,0.482548830851,-4.635922908783,0.0,0.0,0.04836044525051913,0.9988299491580994
1773302632.817532,58.083284638699,0.532962021631,-4.635453701019,0.0,0.0,0.050314545685492366,0.9987334211352209
1773302632.867532,58.591905857641,0.585345235353,-4.634984493256,0.0,0.0,0.05219514127865978,0.9986369045989142
1773302632.917532,59.100527076695,0.639588471619,-4.634515285492,0.0,0.0,0.053887820822749934,0.9985469957728456
1773302632.967532,59.608850749457,0.695427205034,-4.634046077728,0.0,0.0,0.05524908478164449,0.9984726028443598
1773302633.017532,60.117002760911,0.75242447394,-4.633576869965,0.0,0.0,0.05611781351304069,0.9984241538577258
1773302633.067532,60.629286089567,0.81050070588,-4.633103847504,0.0,0.0,0.0564270005818435,0.998406727544109
1773302633.117532,61.13743810106,0.868138069066,-4.63263463974,0.0,0.0,0.05616413462124862,0.9984215492377186
1773302633.167532,61.645590112518,0.925203823709,-4.632165431976,0.0,0.0,0.05534687864004821,0.9984671867541786
1773302633.217532,62.15802221427,0.981632523654,-4.631692409515,0.0,0.0,0.054121430452815006,0.9985343613345217
1773302633.267532,62.666643433343,1.03621389707,-4.631223201752,0.0,0.0,0.0527600557532325,0.998607218338079
1773302633.317532,63.171129520473,1.088984481624,-4.630757808685,0.0,0.0,0.05153967433175772,0.9986709477950064
1773302633.367532,63.675615607536,1.140634618066,-4.630292415619,0.0,0.0,0.05060619842428906,0.9987186854570418
1773302633.417532,64.184301676267,1.191925934296,-4.629823207855,0.0,0.0,0.0499907134462923,0.9987496826378123
1773302633.467532,64.692922895115,1.242729565326,-4.629354000092,0.0,0.0,0.049612402022131366,0.99876854654399
1773302633.517532,65.205679245807,1.293647875446,-4.628880977631,0.0,0.0,0.04934355957862708,0.9987818646371741
1773302633.567532,65.714300464622,1.343896229606,-4.628411769867,0.0,0.0,0.04904303567259634,0.9987966663200355
1773302633.617532,66.222921683416,1.393786836688,-4.627942562103,0.0,0.0,0.048642307962939633,0.9988162623205724
1773302633.667532,66.731542902182,1.443211097028,-4.62747335434,0.0,0.0,0.0481260694525738,0.9988412693912111
1773302633.717532,67.240705807928,1.492092597442,-4.627004146576,0.0,0.0,0.047531104556505735,0.9988697583266992
1773302633.767532,67.754408203408,1.540777879094,-4.626531124115,0.0,0.0,0.04696156735857967,0.9988966969568103
1773302633.817532,68.263967837601,1.588519857884,-4.626061916351,0.0,0.0,0.04649935314416762,0.9989183200628438
1773302633.867532,68.773527471771,1.63586332002,-4.625592708588,0.0,0.0,0.04618396351399426,0.9989329514607765
1773302633.917532,69.283087105925,1.682956204229,-4.625123500824,0.0,0.0,0.045989649435883226,0.9989419163018262
1773302633.967532,69.788503978818,1.729517534463,-4.624658107758,0.0,0.0,0.04587734072106095,0.9989470804844287
1773302634.017532,70.298292494796,1.776401325565,-4.6242852211,0.0,0.0,0.04582075145783908,0.998949677779536
1773302634.067532,70.808164934112,1.823256268014,-4.624987125397,0.0,0.0,0.0457883170565515,0.9989511649831181
1773302634.117532,71.307379109208,1.869101866043,-4.62532043457,0.0,0.0,0.04576569654893381,0.9989522015689194
1773302634.167532,71.806219443969,1.914897753821,-4.625249862671,0.0,0.0,0.045752707553852114,0.9989527965582216
1773302634.217532,72.313261377895,1.961435718937,-4.639835834503,0.0,0.0,0.04574560764863629,0.998953121713355
1773302634.267532,72.81156002564,2.007167472149,-4.705985069275,0.0,0.0,0.04574039550750521,0.9989533603821636
1773302634.317532,73.31271969635,2.053155048327,-4.771902084351,0.0,0.0,0.04573775656610412,0.9989534812113624
1773302634.367532,73.810858126809,2.098866774388,-4.836579799652,0.0,0.0,0.0457369251359969,0.998953519278602
1773302634.417532,74.31477200896,2.145105405165,-4.901426792145,0.0,0.0,0.0457377181784141,0.9989534829689679
1773302634.467532,74.814558388647,2.190969957437,-4.965359687805,0.0,0.0,0.04573332267496443,0.9989536842101878
1773302634.517532,75.319624309377,2.237305386088,-5.029675006866,0.0,0.0,0.04572400619905535,0.9989541106863261
1773302634.567532,75.824942000128,2.283658457699,-5.093838214874,0.0,0.0,0.04573354274199197,0.9989536741352255
1773302634.617532,76.32553709564,2.329603118566,-5.157294273376,0.0,0.0,0.04574610299642018,0.9989530990294995
1773302634.667532,76.826132191152,2.375548256269,-5.220673084259,0.0,0.0,0.04574633889487544,0.9989530882267271
1773302634.717532,77.331449881905,2.421926838668,-5.284599781036,0.0,0.0,0.04574633889536788,0.9989530882267046
1773302634.767532,77.832044977417,2.467871976372,-5.347881793976,0.0,0.0,0.04575079992380391,0.998952883927131
1773302634.817532,78.33736266817,2.514259618677,-5.411746025085,0.0,0.0,0.04575350001576554,0.9989527602626199
1773302634.867532,78.837957763683,2.560210240008,-5.431168556213,0.0,0.0,0.045749051728780236,0.9989529639907564
1773302634.917532,79.338552859195,2.606155377712,-5.428286075592,0.0,0.0,0.045746338895091186,0.9989530882267172
1773302634.967532,79.839147954706,2.652100515415,-5.426117897034,0.0,0.0,0.045746338894921044,0.998953088226725
1773302635.017532,80.344465645459,2.698479097814,-5.4244556427,0.0,0.0,0.045755920331735506,0.9989526494056642
1773302635.067532,80.849783336213,2.744877230537,-5.423168182373,0.0,0.0,0.0457684499283185,0.9989520754226195
1773302635.117532,81.364546217449,2.792148689952,-5.42212677002,0.0,0.0,0.04577134402733938,0.9989519428210403
1773302635.167532,81.865141312962,2.838119100025,-5.421297073364,0.0,0.0,0.04577134402718431,0.9989519428210474
1773302635.217532,82.365736408476,2.884089510098,-5.42059469223,0.0,0.0,0.045762680571784606,0.9989523397374295
1773302635.267532,82.866522238852,2.93005992016,-5.440200328827,0.0,0.0,0.04573342796203007,0.9989536793900115
1773302635.317532,83.372488428142,2.976464013308,-5.506374835968,0.0,0.0,0.045742039749675854,0.998953285093722
1773302635.367532,83.873083523655,3.022434423381,-5.571485042572,0.0,0.0,0.04577134402726675,0.9989519428210436
1773302635.417532,84.378401214409,3.068838516568,-5.636641979218,0.0,0.0,0.04577134402718344,0.9989519428210474
1773302635.467532,84.874273714682,3.114375243527,-5.700188159943,0.0,0.0,0.045771344027183664,0.9989519428210474
1773302635.517532,85.379591405436,3.160779336714,-5.764664173126,0.0,0.0,0.04577134402722135,0.9989519428210457
1773302635.567532,85.88018650095,3.206749746787,-5.828336715698,0.0,0.0,0.04577134402718431,0.9989519428210474
1773302635.617532,86.380781596463,3.25272015686,-5.891870498657,0.0,0.0,0.04577134402726675,0.9989519428210436
1773302635.667532,86.886099287217,3.299124250047,-5.955904483795,0.0,0.0,0.045771344027713566,0.9989519428210232
1773302635.717532,87.386694382731,3.345094660121,-6.019268035889,0.0,0.0,0.04577134402771292,0.9989519428210232
1773302635.767532,87.892012073485,3.391498753308,-6.083182811737,0.0,0.0,0.04577134402722049,0.9989519428210457
1773302635.817532,88.392607168999,3.437469163381,-6.146464824677,0.0,0.0,0.045760074140393056,0.9989524591364024
1773302635.867532,88.897924859751,3.483850368384,-6.155849456787,0.0,0.0,0.04574763024641489,0.9989530290893748
1773302635.917532,89.398519955263,3.529795506088,-6.15309715271,0.0,0.0,0.04574633889536788,0.9989530882267046
1773302635.967532,89.903837646016,3.576174088487,-6.15101480484,0.0,0.0,0.045750095551135135,0.9989529161862745
1773302636.017532,90.404432741529,3.622126855585,-6.149444580078,0.0,0.0,0.045762656827487334,0.9989523408251715
1773302636.067532,90.909750432283,3.668530948772,-6.14820766449,0.0,0.0,0.04577134402726697,0.9989519428210436
1773302636.117532,91.410345527796,3.714501358845,-6.147226810455,0.0,0.0,0.04577134402726675,0.9989519428210436
1773302636.167532,91.91566321855,3.760905452032,-6.146411895752,0.0,0.0,0.045768929319674696,0.9989520534584884
1773302636.217532,92.416311719826,3.806875862102,-6.155484676361,0.0,0.0,0.04573342796203007,0.9989536793900115
1773302636.267532,92.922415238216,3.853279955242,-6.220848083496,0.0,0.0,0.045736004720679214,0.9989535614192434
1773302636.317532,93.427732928971,3.899684048429,-6.286654949188,0.0,0.0,0.04577134402722135,0.9989519428210457
1773302636.367532,93.928328024484,3.945654458502,-6.351259708405,0.0,0.0,0.04577134402714626,0.9989519428210492
1773302636.417532,94.424200524757,3.991191185461,-6.4148478508,0.0,0.0,0.045761200467443496,0.9989524075409091
1773302636.467532,94.92951821551,4.037574774651,-6.479352474213,0.0,0.0,0.04574879268169836,0.9989529758543026
1773302636.517532,95.434835906263,4.08395335705,-6.543648719788,0.0,0.0,0.045746338894875886,0.9989530882267271
1773302636.567532,95.935431001775,4.129898494753,-6.604111194611,0.0,0.0,0.045746338894921044,0.998953088226725
1773302636.617532,96.440748692527,4.176277077152,-6.604262828827,0.0,0.0,0.04574633889541284,0.9989530882267025
1773302636.667532,96.941343788039,4.222222214856,-6.601791381836,0.0,0.0,0.04574633889536788,0.9989530882267046
1773302636.717532,97.446661478792,4.268600797255,-6.59991312027,0.0,0.0,0.04574633889519747,0.9989530882267124
1773302636.767532,97.951979169545,4.314979379654,-6.598472118378,0.0,0.0,0.04574633889541284,0.9989530882267025
1773302636.817532,98.452574265056,4.360924517358,-6.597348690033,0.0,0.0,0.045745189162216704,0.9989531408772451
1773302636.867532,98.953199878147,4.406870131897,-6.606197357178,0.0,0.0,0.045731907885423494,0.9989537489799811
1773302636.917532,99.459211843804,4.453285430716,-6.671401977539,0.0,0.0,0.04573305103484782,0.9989536966461678
1773302636.967532,99.959806939316,4.499230568419,-6.736487388611,0.0,0.0,0.045746338894920406,0.998953088226725
1773302637.017532,100.465124630068,4.545609150818,-6.801626205444,0.0,0.0,0.04574633889524221,0.9989530882267103
1773302637.067532,100.970442320821,4.591987733217,-6.866366863251,0.0,0.0,0.045746338895368326,0.9989530882267045
1773302637.117532,101.471037416333,4.637932870921,-6.930226802826,0.0,0.0,0.045746338895368326,0.9989530882267045
1773302637.167532,101.976355107086,4.68431145332,-6.973680973053,0.0,0.0,0.04574633889536788,0.9989530882267046
1773302637.217532,102.476950202598,4.730256591024,-6.971081256866,0.0,0.0,0.04574633889553991,0.9989530882266967
1773302637.267532,102.97754529811,4.776201728728,-6.968890190125,0.0,0.0,0.0457463388950458,0.9989530882267192
1773302637.317532,103.478140393622,4.822146866431,-7.016693115234,0.0,0.0,0.0457463388950458,0.9989530882267192
1773302637.367532,103.978735489134,4.868092004135,-7.081443309784,0.0,0.0,0.045746338895540556,0.9989530882266966
1773302637.417532,104.479330584646,4.914037141839,-7.144851207733,0.0,0.0,0.04574633889541284,0.9989530882267025
1773302637.467532,104.984648275398,4.960415724238,-7.147727966309,0.0,0.0,0.04574633889524201,0.9989530882267104
1773302637.517532,105.489965966151,5.006794306637,-7.145564079285,0.0,0.0,0.045746338894875886,0.9989530882267271
1773302637.567532,105.990561061663,5.05273944434,-7.143934249878,0.0,0.0,0.04574633889487544,0.9989530882267271
1773302637.617532,106.495878752416,5.099118026739,-7.142656326294,0.0,0.0,0.04573412972304359,0.9989536472622119
1773302637.667532,106.996473847926,5.145038368911,-7.141646385193,0.0,0.0,0.04564349817205191,0.9989577924390088
1773302637.717532,107.501791538668,5.191232892167,-7.14080953598,0.0,0.0,0.04542817596700473,0.9989676074970153
1773302637.767532,108.002386634152,5.236715974664,-7.140108108521,0.0,0.0,0.04509634781553689,0.9989826421984018
1773302637.817532,108.517149515334,5.28309121864,-7.13947725296,0.0,0.0,0.04464719284554548,0.9990028168984373
1773302637.867532,109.018454144459,5.327717424722,-7.138930797577,0.0,0.0,0.044069855863192946,0.9990284519492912
1773302637.917532,109.52458818031,5.372146219933,-7.138420581818,0.0,0.0,0.04337627512689704,0.9990588064554137
1773302637.967532,110.025991991481,5.415371478438,-7.137959003448,0.0,0.0,0.04249138476882658,0.9990968332551292
1773302638.017532,110.527395802591,5.457599193608,-7.1375041008,0.0,0.0,0.04140047276775546,0.9991426328881209
1773302638.067532,111.02879961363,5.498619080256,-7.137073993683,0.0,0.0,0.04011796683250826,0.9991949503161162
1773302638.117532,111.534933649218,5.538635701242,-7.136665821075,0.0,0.0,0.03870853350972062,0.9992505438745214
1773302638.167532,112.036337460087,5.576795518615,-7.136261463165,0.0,0.0,0.037228328471470146,0.9993067855064431
1773302638.217532,112.542471495496,5.613809972853,-7.135853290558,0.0,0.0,0.03579702995190298,0.9993590809346872
1773302638.267532,113.043875306191,5.649068236119,-7.135448932648,0.0,0.0,0.034411762961880456,0.999407739898914
1773302638.317532,113.550795169073,5.683329909395,-7.13504076004,0.0,0.0,0.03311947136180651,0.9994513998272825
1773302638.367532,114.053007695436,5.716022311865,-7.13463640213,0.0,0.0,0.03189908025049862,0.999491094847359
1773302638.417532,114.559958075749,5.747811107637,-7.134228229523,0.0,0.0,0.030710045855120795,0.9995283353079973
1773302638.467532,115.066908455989,5.778384445493,-7.161410808563,0.0,0.0,0.02953103808685611,0.9995638637873583
1773302638.517532,115.569120982138,5.807492463044,-7.227212905884,0.0,0.0,0.02838948972913455,0.999596937206652
1773302638.567532,116.071333508221,5.83548372797,-7.29236125946,0.0,0.0,0.02727688092354222,0.9996279166605357
1773302638.617532,116.578283888255,5.862607625824,-7.35754442215,0.0,0.0,0.026170289155474473,0.9996574993294047
1773302638.667532,117.080496414204,5.888358232944,-7.421714782715,0.0,0.0,0.02505351387329191,0.9996861114582921
1773302638.717532,117.587446794104,5.913221445831,-7.486201286316,0.0,0.0,0.023954365964079224,0.999713053006341
1773302638.767532,118.08965931992,5.936747607608,-7.535051345825,0.0,0.0,0.022870949169426336,0.9997384256314696
1773302638.817532,118.591871845673,5.959201839453,-7.532719135284,0.0,0.0,0.021770859152114835,0.999762986758251
1773302638.867532,119.098822225373,5.980719562838,-7.530453205109,0.0,0.0,0.020641386919959273,0.9997869438765544
1773302638.917532,119.605772605005,6.001085247648,-7.528740882874,0.0,0.0,0.0195102113859106,0.999809657710745
1773302638.967532,120.108267418152,6.02013104747,-7.527429103851,0.0,0.0,0.018368924849731513,0.9998312770662182
1773302639.017532,120.616034142863,6.038218881127,-7.526376724243,0.0,0.0,0.017227830317786366,0.9998515899184947
